,OverTime,TrainingTimesLastYear,StockOptionLevel,RelationshipSatisfaction,JobSatisfaction,JobInvolvement,EnvironmentSatisfaction,BusinessTravel,Education,Gender,MaritalStatus,JobLevel,Attrition,PerformanceRating,WorkLifeBalance,Sales_Department,Research & Development_Department,Human Resources_Department,Life Sciences_EducationField,Other_EducationField,Medical_EducationField,Marketing_EducationField,Technical Degree_EducationField,Human Resources_EducationField,Sales Executive_JobRole,Research Scientist_JobRole,Laboratory Technician_JobRole,Manufacturing Director_JobRole,Healthcare Representative_JobRole,Manager_JobRole,Sales Representative_JobRole,Research Director_JobRole,Human Resources_JobRole,PercentSalaryHike,MonthlyRate,HourlyRate,Age,DailyRate,DistanceFromHome,NumCompaniesWorked,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome,0,1,2,3,4,5,6,7,8,MonthlyIncome
70,0,2,0,4,3,2,1,2,1,0,0,2,0,3,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,24668,57,59,1225,1,7,20,4,3,1,3,5473,0.5298201192120564,3.014610154248041,-1.0436136065073403,-0.4166875695506793,-0.013687342295495076,1.6692574318332023,0.14457067822792014,0.5225111394195577,-0.36406617781509526,5473
71,0,3,1,4,2,3,3,1,3,1,1,1,0,4,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,4956,76,29,1328,2,0,6,5,4,0,4,2703,-1.3194725881896472,-1.188177423701597,2.0159941170120814,-1.2546161020895186,1.326503192459996,-0.3346095944009293,1.2274236169283754,-0.5641619753482281,-0.27620276887394574,2703
72,0,4,0,2,2,3,3,1,4,1,0,1,0,3,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,17,18775,87,31,1082,1,1,1,1,1,1,0,2501,-2.4435096542249326,-0.2651602555983296,0.39343397926957774,-0.3376733076165065,-0.23284902250713718,0.7174750171955174,1.5501687399314878,-0.3009840884862785,0.5729135261572024,2501
73,0,3,2,2,2,3,2,1,3,1,1,2,0,3,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,7346,66,32,548,1,1,10,10,4,0,9,6220,0.21514527519777235,-1.1527860421472318,-0.15955998170128616,-0.9034695579671249,0.3554261929240493,-1.0729651759347243,0.6351212425918573,-0.4172904609371259,-1.058421967814443,6220
74,0,3,0,2,4,4,2,1,3,0,1,1,0,3,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,22002,55,36,132,6,3,5,1,0,0,0,3038,-2.1675547938361177,0.5155653463563242,-2.1001654646696313,0.8328068061443067,-0.3983365540003199,-0.3273005113647739,0.10052413119977324,0.010545184571332335,0.11104519980653793,3038
75,0,2,0,4,4,3,3,1,4,0,0,2,0,4,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,20682,61,31,746,8,1,11,11,7,1,8,4424,0.47588715098649115,-1.3850815563629781,0.604731023602485,1.071109789466514,1.4274493954781136,-0.020360450542120198,1.4263066067501686,0.08810985232137157,-1.0014506733686763,4424
76,0,2,0,2,1,2,3,1,4,1,0,2,0,3,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14,23016,32,35,776,1,0,16,15,13,2,8,4312,1.9394220431934281,-1.8670216304243106,-1.5802910612816456,0.05330430598322363,1.1149679420463519,1.1988745550104605,0.3637153099887199,-0.013798396784668602,-1.3174878398118655,4312
77,1,3,0,2,1,3,4,1,4,1,1,3,0,3,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14,15067,52,45,193,6,4,17,0,0,0,0,13245,-0.5378578136266527,2.2872387327482655,-1.5807095475426765,0.3949777210391019,0.19646660429363166,-1.0843364516522476,-0.22924347205062975,-1.0621320301528487,0.3016837620441493,13245
78,0,3,0,1,3,3,1,1,4,1,0,3,0,3,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13,25258,30,37,397,7,4,16,5,2,0,2,13664,0.0055216197715691135,1.4535123925864721,-2.308250240336458,1.049921157744231,0.8228945015002284,0.4347891768668423,-0.3822220879283708,-0.6083238254600868,-0.22298744861776362,13664
79,1,2,1,4,2,3,2,1,2,1,2,2,0,4,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,22,10425,80,46,945,5,8,16,4,2,0,2,5021,-0.482276377943687,2.390548224259906,1.3675917241941753,-0.34076331962721734,0.8639362397784384,-0.9570489094148897,1.0325427077010318,0.9892724058392276,-0.3476535017234959,5021
80,1,1,2,3,4,2,4,1,1,1,1,2,0,3,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,15998,55,30,852,1,1,10,10,8,3,0,5126,-0.1282077917940945,-0.9322573359916587,-1.1009498673005291,-0.7513359040966622,0.015761108159975976,0.7419975998530778,0.14830753626696033,-0.15177011454655578,0.3710478175865032,5126
81,0,3,0,1,3,2,2,1,3,1,0,1,0,3,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,18,26278,30,35,1214,1,1,6,6,4,0,4,2859,-0.9874017189915637,-0.5635203247310966,-0.7978266202918408,0.29015306184019685,2.0438596160569076,1.7882477980690739,0.7498126813705452,-0.20569333798400447,-0.5492127599296324,2859
82,0,4,1,4,4,3,1,1,2,1,1,3,0,3,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,18092,70,55,111,1,3,24,1,0,1,0,10239,0.06818505717699683,2.6936927672355644,-1.6421824956387014,0.3974670199153444,-0.4172084752281364,-1.1294164412542678,0.7673847718505051,-1.4159006102885012,0.49411206953301146,10239
83,1,3,3,4,4,1,2,0,3,0,2,2,0,3,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12,15717,79,38,573,6,7,17,13,11,1,9,5329,1.8766540898808557,0.15330775086619652,-0.49711865273086303,-0.35080702502093464,-1.0391745121981681,-0.12572264940118455,0.26044598899147153,1.7772428727695915,-1.7889620329615197,5329
84,0,2,0,3,2,3,1,1,2,1,1,2,0,3,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15,17736,94,34,1153,1,1,5,5,2,1,3,4325,-1.2724574985983703,-0.27129271278411027,0.4513504922482343,-0.6680209404674751,-0.7951070935151874,0.8705345434776864,1.4068119089834694,-0.4406896818061629,0.11870884810250967,4325
85,0,3,0,1,4,1,4,1,3,1,0,3,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,21698,49,56,1400,7,4,37,6,4,0,2,7260,1.487523742331965,2.9331437130342626,-0.5597371902230988,-0.2721402526092106,0.25657591892977666,1.828477477708568,-0.6924929105402379,-1.0365867835208395,-0.487857357338192,7260
86,0,3,1,3,1,3,3,1,1,1,2,1,0,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,13,9518,62,23,541,2,3,3,0,0,0,0,2322,-2.8196194039001012,-0.28394376014213,-0.9584581806668674,-0.9220521237786491,-0.1865628316076378,-0.607734728768219,-0.0410001229876734,0.2540095771725472,0.24011761564749776,2322
87,0,4,2,2,4,3,4,1,4,1,1,1,0,4,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,18725,96,51,432,9,3,10,4,2,0,3,2075,-0.8290156780040923,1.042487823047127,1.0674479741625416,1.3295492210489241,0.05211797924427678,-1.2572121380598884,1.9504378623036218,-0.12192697808114365,-0.31715282532681627,2075
88,0,3,3,1,4,2,3,1,3,1,1,2,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,15830,99,30,288,2,1,11,11,10,10,8,4152,1.7099032160207865,-2.2361030162983475,0.18309804510442326,0.271508876219408,-0.7155793573094612,-1.0004587717662026,2.228185977047083,1.1087186974133516,1.128750755948687,4152
89,0,3,0,4,4,2,3,1,2,1,0,3,1,3,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16,13596,64,46,669,9,1,9,9,8,4,7,9619,1.4313907177211722,-0.5602985113223304,-0.03307531852867035,0.142657503503991,0.15462097634879704,-0.3066182494025064,0.15945944435002823,-0.3886721077048608,-0.0006558080448669457,9619
90,0,3,1,4,2,2,3,2,4,1,1,4,0,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,14115,78,40,530,1,1,22,22,3,11,11,13503,3.786349634508348,-0.8676894976150923,0.31815897492019196,0.14763628371156526,0.6918354858808089,-1.0516648818803833,1.9453824710989907,-0.3292021532996341,1.5727409884306642,13503
91,1,2,0,4,4,3,3,1,4,1,0,2,0,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,22,8423,71,51,632,21,0,11,10,7,1,0,5441,0.22234410315118705,-0.019932259474350414,1.722354164001984,1.1870556602937896,0.6843964584973675,-1.4205676768263968,-0.19055309384365676,-1.189122427561148,0.09469697193999269,5441
92,1,4,3,2,2,2,3,1,2,0,2,2,0,3,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,19760,63,30,1334,4,1,11,11,8,2,7,5209,0.6447755061528988,-1.293669086543929,-0.2352262024216518,-0.7005411579183738,-0.17012360610458938,1.8826025805133524,0.2287122945380546,0.05585356538476559,-0.6777076120930438,5209
93,1,5,1,3,1,2,3,2,3,1,1,3,0,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,13,3142,40,46,638,1,2,21,10,9,9,5,10673,2.68374464031166,-0.18832583058578084,-1.0110616552862672,-1.5366477815460173,0.7459907060564842,-0.8715279444151867,-0.7463872839075898,-0.14695973193375086,1.3833222791718303,10673
94,0,0,0,1,3,3,2,1,4,1,0,2,0,3,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16,24301,87,32,1093,6,1,12,11,8,5,7,5010,1.0407377644228837,-1.2828427562172033,0.40078587737768995,0.37470373448668365,-0.5453655529846586,1.3731680833456228,1.4518489612549497,0.3578461741961222,0.09454736067569244,5010
95,0,5,1,1,3,3,1,1,4,0,1,3,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,24001,60,54,1217,2,9,16,4,3,0,3,13549,0.69413771476735,3.594200957538624,-0.845672238439504,-0.36881917939645836,0.06752842807685526,1.4964870745188688,0.16623971578531982,0.6100009356806959,-0.5280157670160756,13549
96,0,2,1,1,3,3,1,1,2,0,1,2,0,4,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,21,17519,33,24,1353,3,0,4,3,2,0,2,4999,-1.9467303368639637,-0.9715855766277124,0.2495332401704253,-0.20135075617870682,2.500698350717053,1.141020746994391,0.5387365920930532,-0.682620465437773,0.06533301170076192,4999
97,0,3,0,2,3,3,2,0,3,1,1,2,0,3,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,15,8863,43,28,120,4,1,5,5,4,0,4,4221,-1.2007268811876184,-1.2512972243029095,-1.4412466803832185,-0.25710505422786945,0.620416494295229,-1.41992208427199,-0.21782878492659188,-0.2276726745275335,-0.5062966263706766,4221
98,0,1,0,3,3,3,4,1,4,1,0,4,0,3,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,13,24409,37,58,682,10,0,38,37,10,1,8,13872,5.722328529498943,0.32422786192332664,-1.3862694757289944,0.9895675748268289,0.5477202920794356,0.8701174231634836,-0.37393369811315375,-2.0803763892384795,-1.6304236323166832,13872
99,0,3,1,3,2,3,2,0,3,1,1,2,0,3,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12,25043,67,44,489,23,4,17,3,2,1,2,2042,-0.6635495425368554,1.1796517430986493,-0.553033844322182,2.071580972874539,-1.0293585433554355,0.36853060101695073,-0.903123564704345,0.2662920635145321,-0.12893837202162375,2042
100,1,3,0,4,1,3,3,1,4,1,2,1,1,4,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,22,23648,63,37,807,6,4,7,3,2,0,2,2073,-1.5718106088000332,0.5838240392006483,0.28023733535815887,1.0679282221345199,1.2811961482911218,0.19011027624696486,1.4644927934571486,0.5384907986881325,-0.2645463419768829,2073
101,0,2,0,4,1,3,4,1,1,1,0,1,0,3,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,15178,71,32,827,1,1,1,1,0,0,0,2956,-2.563491504368159,-0.18175474327842037,-0.6765240481618805,-0.7026627594859682,-0.41043116759863874,0.32396262775315127,0.5252885410290339,-0.5369620611229284,0.3573748543131488,2956
102,1,5,0,2,4,2,4,2,3,0,0,1,1,3,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,19783,66,20,871,6,1,1,1,0,1,0,2926,-2.842288672758704,-0.8582530318246763,-0.03978001302045529,0.3933275425409598,0.49638248077372094,0.5071275315639616,0.9109956368056804,-0.11187906756042329,0.6084088267396697,2926
103,0,3,0,3,3,3,1,1,4,0,0,2,0,3,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,14,12482,41,34,665,6,1,16,16,13,2,10,4809,2.246216045478565,-2.0182002777999917,-0.7889672296243546,-0.43028813793704723,0.687318822846426,0.043572751696079874,-0.366978294328739,0.29662728740845595,-1.5379800185375119,4809
104,0,2,1,4,4,2,3,0,2,1,2,2,0,3,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,15850,100,37,1040,2,5,17,1,0,0,0,5163,-1.3609700351308895,1.9016586575016352,0.3966435607168337,-0.7470126530760275,-1.1706582301835173,0.33849035643278763,1.0597003509667755,0.004509218656072903,0.17259303263809117,5163
105,0,3,1,4,4,2,3,0,4,0,1,5,0,4,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,21,21922,32,59,1420,2,9,30,3,2,2,2,18844,1.899607907860929,4.746915222686671,0.022002135015112535,0.06626230298065501,2.7634984527110946,1.0157925581478668,0.39296138246266116,-0.1932590014502071,0.30778009187005784,18844
106,1,1,0,1,2,3,1,2,3,0,1,5,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,9755,73,50,1115,1,3,28,8,3,0,7,18172,2.1774722843655767,2.1906146723045663,0.802472137492576,-0.9493184936456038,0.7916102033833919,-0.32645870087276135,0.825182016228839,-1.77096003960826,-0.5833389618229994,18172
107,1,1,0,4,3,2,3,1,3,1,0,2,1,3,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11,26959,46,25,240,5,1,6,6,4,0,3,5744,-1.1419905598700333,-0.9680233827713558,-2.5297559697251986,0.9802991187173609,-0.22335791454140091,0.6314706491116584,0.2178431740932716,-0.21744936709272097,-0.5051230926187462,5744
108,0,2,2,3,4,2,4,1,1,1,1,1,0,3,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11,26897,64,25,1280,7,1,2,2,2,2,1,2889,-2.109303845486803,-0.727186749805858,-0.7081851269631012,0.1825474488531318,-0.49532323260586864,2.4024181194960654,0.21941893817786037,0.02856420912797127,0.5465152275104144,2889
109,0,5,0,3,4,3,2,1,3,0,0,1,0,3,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,15,23785,59,22,534,15,1,1,0,0,0,0,2871,-2.9364605644502535,-0.7469240991326649,-0.7308972019920738,1.529349698352194,-0.09241091992605116,0.4508445106532216,-0.04429286287152092,-0.17473370137166552,0.2862119476828263,2871
110,0,1,0,3,1,2,1,2,4,0,0,3,0,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,20,25796,30,51,1456,1,3,23,13,12,12,8,7484,3.864820277356177,-0.19554425907799447,-0.1436330051112172,0.18964234667134588,2.51485324026224,1.9852117904938018,0.9617630249740593,1.0349550001376175,1.3962865384370062,7484
111,1,3,0,4,3,1,1,2,3,1,0,2,1,4,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,22887,66,34,658,7,1,9,9,7,0,6,6074,0.11349783212589097,-0.8811156400928962,0.5672514386960497,1.3682565473546346,1.409720099826863,-0.12832570664453274,1.8556724725577276,-0.2215841900697839,-0.9674044742643914,6074
112,1,3,0,3,4,4,4,0,3,0,0,4,0,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12,13871,30,54,142,26,2,23,5,3,4,4,17328,1.9266898740998588,1.6166824809264908,-1.2815491613549526,1.8051174765520872,0.23176409885418386,-1.0354828828664537,-2.508526219174893,-1.586156942027929,0.7370354897212326,17328
113,0,2,1,3,3,3,2,1,1,1,1,1,0,3,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,13257,52,24,1127,18,0,6,5,3,1,2,2774,-1.6115762841585415,-1.3490848986735702,0.16398170662578027,0.0735340182957418,-0.11709005662953312,0.971005825788483,-1.4631485323273965,-0.4253152816156567,0.14160916464299148,2774
114,0,3,1,3,2,2,3,1,4,0,2,2,0,3,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,15000,45,34,1031,6,6,12,1,0,0,0,4505,-1.7292228278807995,1.517887844684171,-0.4520608871560882,-0.4216465414651249,0.9284416571730792,0.44536528734003394,-0.45989655032940496,0.5817231004369147,0.09313120073239561,4505
115,0,3,0,1,4,3,3,1,3,1,0,3,0,3,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,14506,87,37,1189,3,2,12,5,3,1,3,7428,-0.4320973141236146,0.45189003423941126,0.18448028204618994,-1.046009591706254,-1.0181347031180195,0.876290247542124,0.47300231091867523,-0.6018438292711106,0.02948666623514248,7428
116,0,6,0,4,1,2,3,1,3,0,0,3,0,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,5615,45,34,1354,5,2,14,11,10,5,8,11631,2.0851497399311105,-0.9923036503469351,0.03560465478263538,-1.8512689582719657,0.5874513137415911,0.803161447001633,-1.0581192140970175,0.01167932811818834,-0.0010412752487093423,11631
117,0,6,1,3,4,3,2,2,2,0,1,3,0,3,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,14,22952,92,36,1467,11,0,10,9,7,2,8,9738,0.9432184903672102,-0.7907176555632561,1.0359087956268433,0.18034768159591127,-0.9765388939115645,2.0235284447667556,0.7465511730483104,-0.699040529049716,-0.4913023713639526,9738
118,0,2,1,1,4,3,1,1,2,0,2,1,0,4,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,2561,39,36,922,3,5,7,1,0,0,0,2835,-2.1029772109498603,0.9024982313857496,0.6203664720813082,-1.0804770940336819,2.3921836625406594,-1.2854873321999754,-0.09491432944315448,0.404948808368648,0.23391227413465482,2835
119,1,3,2,4,4,3,3,2,2,1,1,4,0,3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,19494,92,43,394,26,1,25,25,12,4,12,16959,4.904939521975243,-0.873589814015982,0.3462903904393674,1.832895994163197,-2.0495529515968616,-0.12257391023350309,-0.5817088452258964,-0.7742691631454321,-1.122429832281562,16959
120,0,2,3,3,3,1,1,2,3,1,2,1,0,4,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,22310,96,30,1312,23,1,10,10,7,0,9,2613,0.15348292689578055,-1.4309660556223958,3.12161994960205,1.9517540490410912,0.4016737161842238,0.7677128846550622,1.2822899768980025,0.2450593533507755,-1.301639010274957,2613
121,0,2,1,1,2,3,3,0,2,1,1,2,0,3,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,13,15480,95,33,750,22,0,8,7,7,0,7,6146,0.022096971929003773,-1.2623445626407903,0.9675777512437433,0.9370143330386433,-1.753265290102658,0.14772483660370067,-0.3977915945392157,-0.5265711118895761,-0.9608035985418959,6146
122,1,2,3,1,2,3,2,1,4,0,1,1,1,3,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,4510,72,56,441,14,9,7,5,4,4,3,4963,0.21038927992529471,1.9990330049358345,0.7544548191276261,-0.012695378558093268,0.10343629560165295,-2.066929675901231,-0.5122755032199251,1.8531823196631259,0.3892797783199181,4963
123,0,5,0,3,3,3,1,1,3,1,0,5,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,6462,51,51,684,6,7,23,20,18,15,15,19537,7.102222748148032,-0.3687636231788964,-0.4878185870206323,-1.1112947808330875,0.27226888450201414,-0.569279880386724,-0.6651853546185377,2.1280173758197223,0.9026576554888194,19537
124,1,3,0,2,3,1,2,1,4,1,1,2,1,3,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,20739,76,31,249,6,4,12,7,7,7,7,6172,0.9634968954434392,-0.7434276931751679,-0.5575664042920587,0.9554688168347485,-0.11271526608072543,-0.6442016757551118,1.3719720281999186,1.3885587421212329,0.5740298129704459,6172
125,0,3,0,3,2,2,3,1,3,0,1,1,0,3,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,19,23300,46,26,841,6,1,5,5,4,4,3,2368,-1.1119187499137608,-1.325714518178902,-0.4641182902546236,0.8077730298373066,1.3595181054472147,0.7884864110364848,0.8303866081422052,0.3970527092571235,0.6234792818847631,2368
126,0,3,1,4,4,3,4,1,4,0,1,3,1,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12,3465,94,58,147,23,1,40,40,10,15,6,10312,7.051734188586015,-0.6584631879953359,0.5396585259746076,0.5504560474844984,-2.1599482350714236,-2.04997657143171,-1.1095853251618433,-0.4332000878667826,2.2211000755478945,10312
127,1,2,0,4,3,3,4,1,1,1,0,1,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,19,26820,50,19,528,22,1,0,0,0,0,0,1675,-3.180660335301115,-1.0575611362959916,-0.16939096027244735,2.6394064537854574,0.7447548742182328,0.42436728573872456,-0.12380092747887324,0.0725213930134253,0.2596218622900403,1675
128,0,2,1,3,4,3,3,1,1,1,1,1,0,3,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,14,19299,100,22,594,2,0,3,2,1,2,1,2523,-2.321526500050642,-1.1052159134159278,-0.34862940700950396,-0.021599463272224444,-1.472327265400335,0.15573172696959126,1.6040234480466937,-0.30407797148682675,0.6818849909184141,2523
129,0,2,0,3,1,3,3,1,4,0,1,2,0,3,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,14,5549,96,49,470,20,1,16,15,11,5,11,6567,2.9610591162600897,-1.243563689643957,1.1789368181730335,0.24626454401739803,-1.6536728859007455,-1.3549123110695018,-0.5275702846330714,0.020354682095262033,-0.5650797260808548,6567
130,0,2,0,4,3,4,2,2,3,0,0,1,0,3,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12,16090,72,43,957,28,4,18,3,2,1,2,4739,-0.44341679300796016,1.3044500825518808,0.7962331541643314,1.2476789165874742,-1.0594225213869994,0.4364632391772035,-1.784374864358543,-0.05576620838248125,0.032912107372015685,4739
131,0,3,0,4,4,3,3,2,3,0,0,3,0,3,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11,6645,77,50,809,12,4,16,2,2,2,1,9208,-0.07369492581943267,1.88683715119374,0.12467788577650844,-0.7094653289341745,-1.0730510983056893,-0.5657821437455153,-1.041732504772022,-0.5852033305380042,0.5763084155153038,9208
132,1,2,1,3,3,1,2,1,3,0,1,2,1,3,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,24788,71,31,542,20,3,4,2,2,2,2,4559,-1.5419180567668422,-0.088622035247541,-0.7369630934567305,1.6500344341816142,-1.290523678987557,0.6980107976822747,-0.6342822031658901,0.4434994544318783,0.3138264510568466,4559
133,1,2,1,3,3,3,3,1,1,1,2,3,0,3,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,21196,96,41,802,9,3,12,9,7,0,7,8189,0.8112503623968188,0.2084007448009028,0.13392323484475888,0.3531255102850692,-1.4927350162446613,0.5932878970378187,0.8275217261149028,-0.014971804360955273,-1.152882388140236,8189
134,0,3,1,4,3,3,3,1,1,0,1,1,0,4,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,8916,61,26,1355,25,1,8,8,7,5,7,2942,0.1485949356941123,-2.045915742780955,2.7598488034241604,0.7963822915251532,1.3802648519386271,0.11951316062983046,-0.6471863031142292,0.6212681945647441,0.33726178732049644,2942
135,0,0,2,4,2,3,2,1,2,1,2,2,0,4,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,20,2819,84,36,216,6,6,7,3,2,0,1,4941,-1.4630176257738674,0.9372151334033232,0.5914473670344824,-0.41415971770267407,0.0534854790179204,-2.610193650305218,0.6587115862924513,0.7472354827465338,-0.11109351180958879,4941
136,0,2,0,4,4,1,1,2,4,1,0,3,1,3,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,25150,53,51,1150,8,2,18,4,2,0,3,10650,0.2886256284107823,1.788672456246649,-0.42871579352609485,0.6445670888791774,0.6101954375061351,1.441005536467258,0.16888994160564474,-1.3424915478596935,-0.1728154439555132,10650
137,0,1,1,3,3,2,4,1,4,0,1,2,0,3,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,14590,47,39,1329,4,4,17,15,11,5,9,5902,2.482113017103173,-0.7028064267233295,-0.04531662627921361,-1.031607981805065,0.8023283854249311,1.2537471831325697,-0.22035796594870935,1.102750082988076,-0.5409386727787252,5902
138,0,3,0,4,3,2,1,1,3,1,1,2,0,3,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,24835,41,25,959,28,2,6,2,2,2,2,8639,-1.3339971557425727,-0.3560759888381959,0.4425177246555833,2.472062760133699,1.0169928854621562,1.095301355133849,-1.168490610080831,-0.09648554515687671,0.492450318491464,8639
139,1,2,0,4,4,3,3,1,3,1,1,2,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,19,13982,48,30,1240,9,0,12,11,9,4,7,6347,1.0774402144069826,-1.7825321283557707,0.7482443420738462,-0.1507970081123654,1.4493677248674903,0.7791123070602902,0.11326449596988432,-0.1316775047560459,-0.10268871602984433,6347
140,0,2,0,1,1,3,1,1,3,0,0,1,1,4,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,22,10224,41,32,1033,9,7,10,5,4,0,4,4200,-0.7795136642232344,0.6550746289599007,0.8573119327504536,-0.1647774188567327,2.212431606572413,-0.4291040561420321,-0.11286388941947585,1.4191787788395234,-0.7142016689359352,4200
141,0,2,0,2,4,3,3,1,3,1,0,1,0,3,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13,9752,83,45,1316,29,5,9,6,5,0,3,3452,-0.4227785942537066,0.8425707266363598,2.0487120649831225,0.43565757828275586,-1.140989029518472,0.4518579339115804,-1.871453080058549,0.5946644347893159,-0.5595505840007834,3452
142,1,2,0,2,3,3,4,1,5,0,0,2,0,4,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,20,2302,32,38,364,3,3,19,3,2,2,2,4317,-0.49904473828796464,0.4989989965618068,-0.49700680065706027,-0.6790228584491429,2.074453251353559,-2.0771029210516105,-0.3310149510463904,-0.26242615422558835,0.35204597221435935,4317
